image_name,Pprompt,Nprompt,illusion_strength,label,raw_answer,ill_answer,illless_answer,ill_filter_answer,illless_filter_answer
IllusionAnimals_675,"Mountains embrace sparkling lake, sunlight paints ripples, forest glows faintly",low quality,2.5,deer,deer,illusion animal deer,illusion animal deer,illusion animal deer,illusion animal deer
IllusionAnimals_676,A peaceful countryside scene with grazing cows and rolling hills,low quality,2.5,deer,deer,illusion animal horse,no illusion animal,illusion animal deer,no illusion animal
IllusionAnimals_677,"Gentle waves meet volcanic cliffs, stars twinkle above",low quality,2.5,deer,deer,illusion animal deer,no illusion animal,illusion animal deer,no illusion animal
IllusionAnimals_678,Swallows swooping low over tranquil pond,low quality,2.5,deer,deer,illusion animal deer,illusion animal deer,illusion animal deer,illusion animal deer
IllusionAnimals_679,A majestic snow-capped mountain towering above a glacier,low quality,2.5,deer,deer,illusion animal butterfly,no illusion animal,illusion animal horse,illusion animal deer
IllusionAnimals_680,"Glowing sandstone cliffs illuminate desert canyon, shimmering sand dunes reflecting light",low quality,2.5,deer,deer,illusion animal deer,no illusion animal,illusion animal deer,no illusion animal
IllusionAnimals_681,"Neon outlines of futuristic structures illuminate the sky, reflected in the river below",low quality,2.5,deer,deer,no illusion animal,no illusion animal,illusion animal deer,no illusion animal
IllusionAnimals_682,"Ancient city emerges from forest depths, moonlight illuminates towering structures",low quality,2.5,deer,deer,illusion animal deer,illusion animal elephant,illusion animal deer,no illusion animal
IllusionAnimals_683,"Tropical river meets sandstone canyon, green vines climb towering walls",low quality,2.5,deer,deer,illusion animal elephant,no illusion animal,illusion animal deer,illusion animal snake
IllusionAnimals_684,A Labor Day picnic spending quality time,low quality,2.5,deer,deer,illusion animal snake,no illusion animal,illusion animal deer,no illusion animal
IllusionAnimals_685,A spaceship descends towards a lush jungle planet,low quality,2.5,deer,deer,illusion animal deer,no illusion animal,illusion animal deer,no illusion animal
IllusionAnimals_686,A snow-covered mountain peak piercing the clouds in a rugged wilderness,low quality,2.5,deer,deer,illusion animal deer,illusion animal deer,illusion animal deer,illusion animal snake
IllusionAnimals_687,"Gentle waves meet volcanic cliffs, stars twinkle above",low quality,2.5,deer,deer,illusion animal elephant,no illusion animal,illusion animal deer,no illusion animal
IllusionAnimals_688,A mystical floating island in a sea of clouds,low quality,2.5,deer,deer,illusion animal deer,no illusion animal,illusion animal deer,no illusion animal
IllusionAnimals_689,Fox sneaking furtively through snowy forest,low quality,2.5,deer,deer,illusion animal deer,no illusion animal,illusion animal deer,illusion animal cat
IllusionAnimals_690,Sunset over a calm tropical lake,low quality,2.5,deer,deer,no illusion animal,no illusion animal,illusion animal deer,no illusion animal
IllusionAnimals_691,"Vast desert expanse, towering sandstone pillars, shifting sands dance",low quality,2.5,deer,deer,illusion animal deer,no illusion animal,illusion animal deer,illusion animal elephant
IllusionAnimals_692,A bear fishing in a river at sunset,low quality,2.5,deer,deer,no illusion animal,no illusion animal,illusion animal deer,illusion animal elephant
IllusionAnimals_693,"Eerie desert town, skeletal structures cast long shadows under storm clouds",low quality,2.5,deer,deer,illusion animal deer,no illusion animal,illusion animal deer,no illusion animal
IllusionAnimals_694,A desert with a lake in the middle,low quality,2.5,deer,deer,illusion animal snake,illusion animal snake,illusion animal deer,illusion animal snake
IllusionAnimals_695,"Neon reflections dance over futuristic cityscape, vibrant river flows below",low quality,2.5,deer,deer,no illusion animal,no illusion animal,illusion animal horse,no illusion animal
IllusionAnimals_696,Colorful coral reef teeming with exotic marine life,low quality,2.5,deer,deer,illusion animal deer,illusion animal fish,illusion animal deer,illusion animal fish
IllusionAnimals_697,Snowy owl perched on frozen tree branch,low quality,2.5,deer,deer,illusion animal pigeon,no illusion animal,illusion animal horse,illusion animal pigeon
IllusionAnimals_698,"Serene lake reflects snowy mountains, ice-covered trees dot surface like decorations",low quality,2.5,deer,deer,illusion animal deer,illusion animal deer,illusion animal deer,illusion animal deer
IllusionAnimals_699,A blissful yoga retreat nestled within tropical forests,low quality,2.5,deer,deer,illusion animal deer,no illusion animal,illusion animal deer,no illusion animal
IllusionAnimals_700,Komodo Dragon slithering stealthily,low quality,2.5,deer,deer,no illusion animal,no illusion animal,illusion animal deer,illusion animal snake
IllusionAnimals_701,A sunrise in the savanna,low quality,2.5,snake,snake,no illusion animal,illusion animal elephant,illusion animal elephant,illusion animal elephant
IllusionAnimals_702,Caracal leaping fluidly over rocky terrain,low quality,2.5,snake,snake,illusion animal snake,illusion animal dog,illusion animal snake,illusion animal deer
IllusionAnimals_703,"Flowing lava illuminates cavern walls, ancient hieroglyphs etched into rock",low quality,2.5,snake,snake,illusion animal snake,no illusion animal,illusion animal snake,illusion animal rooster
IllusionAnimals_704,A whimsical garden filled with oversized flowers,low quality,2.5,snake,snake,illusion animal snake,no illusion animal,illusion animal snake,no illusion animal
IllusionAnimals_705,Sea turtle laying eggs on moonlit beach,low quality,2.5,snake,snake,illusion animal snake,no illusion animal,illusion animal snake,no illusion animal
IllusionAnimals_706,Tranquil forest clearing with sunlight streaming through canopy,low quality,2.5,snake,snake,illusion animal snake,no illusion animal,illusion animal snake,illusion animal deer
IllusionAnimals_707,Ocean wave curling gracefully onto beach,low quality,2.5,snake,snake,illusion animal snake,no illusion animal,illusion animal snake,illusion animal snake
IllusionAnimals_708,"Spherical ""blue holes"" in Bahamas coral reefs",low quality,2.5,snake,snake,illusion animal fish,illusion animal fish,illusion animal snake,illusion animal fish
IllusionAnimals_709,"A lone figure strolls along a moonlit beach, waves crashing softly",low quality,2.5,snake,snake,illusion animal snake,no illusion animal,illusion animal snake,no illusion animal
IllusionAnimals_710,"A vibrant sunset paints the mountains in shades of gold, casting long shadows",low quality,2.5,snake,snake,no illusion animal,illusion animal snake,illusion animal snake,illusion animal snake
IllusionAnimals_711,Abandoned factory overlooking rusty train tracks bathed in neon light,low quality,2.5,snake,snake,illusion animal elephant,no illusion animal,illusion animal snake,no illusion animal
IllusionAnimals_712,"Golden light meets distant shores, river meets ocean waves, birds sing on silent shores",low quality,2.5,snake,snake,illusion animal snake,no illusion animal,illusion animal snake,no illusion animal
IllusionAnimals_713,A charming cottage covered in ivy with a thatched roof,low quality,2.5,snake,snake,illusion animal elephant,no illusion animal,illusion animal snake,no illusion animal
IllusionAnimals_714,"Neon river flowing through a futuristic city, reflecting towering structures",low quality,2.5,snake,snake,illusion animal snake,no illusion animal,illusion animal snake,no illusion animal
IllusionAnimals_715,"Golden meadow meets waterfall cascade, mountain silhouette looms",low quality,2.5,snake,snake,illusion animal snake,illusion animal deer,illusion animal snake,illusion animal deer
IllusionAnimals_716,Polar bear prowling icy terrain,low quality,2.5,snake,snake,illusion animal deer,no illusion animal,illusion animal snake,illusion animal elephant
IllusionAnimals_717,Octopus changing colors rapidly,low quality,2.5,snake,snake,illusion animal snake,illusion animal fish,illusion animal snake,illusion animal fish
IllusionAnimals_718,A lonely cottage in autumn forest,low quality,2.5,snake,snake,illusion animal deer,no illusion animal,illusion animal snake,illusion animal deer
IllusionAnimals_719,A foggy forest with a single path,low quality,2.5,snake,snake,illusion animal snake,no illusion animal,illusion animal snake,no illusion animal
IllusionAnimals_720,Peaceful valley with young deer near a stream,low quality,2.5,snake,snake,illusion animal deer,illusion animal deer,illusion animal snake,illusion animal deer
IllusionAnimals_721,Jackal trotting confidently through scrubland,low quality,2.5,snake,snake,illusion animal snake,illusion animal dog,illusion animal snake,illusion animal deer
IllusionAnimals_722,Birds singing harmoniously at dawn,low quality,2.5,snake,snake,illusion animal pigeon,no illusion animal,illusion animal snake,illusion animal elephant
IllusionAnimals_723,"Serene meadow, wildflowers bloom, mountain range silhouettes the sky",low quality,2.5,snake,snake,illusion animal deer,no illusion animal,illusion animal snake,illusion animal deer
IllusionAnimals_724,"Serene lake reflects snowy mountains, ice-covered trees dot surface like decorations",low quality,2.5,snake,snake,illusion animal snake,illusion animal deer,illusion animal snake,illusion animal deer
IllusionAnimals_725,A sunset on a beach with footprints in the sand,low quality,2.5,snake,snake,illusion animal snake,no illusion animal,illusion animal snake,no illusion animal
IllusionAnimals_726,"Gentle river reflects clouds above, mountain peaks rise in silhouette, birds fly silently",low quality,2.5,snake,snake,illusion animal deer,no illusion animal,illusion animal snake,illusion animal deer
IllusionAnimals_727,A tropical island paradise with sandy beaches and crystal-clear waters,low quality,2.5,snake,snake,illusion animal elephant,illusion animal fish,illusion animal snake,no illusion animal
IllusionAnimals_728,A futuristic space station orbiting Earth,low quality,2.5,snake,snake,illusion animal snake,no illusion animal,illusion animal snake,no illusion animal
IllusionAnimals_729,"Sunset over calm ocean, with silhouette of palm trees",low quality,2.5,snake,snake,illusion animal rooster,no illusion animal,illusion animal rooster,no illusion animal
IllusionAnimals_730,A field of sunflowers with a rainbow,low quality,2.5,snake,snake,illusion animal butterfly,illusion animal butterfly,illusion animal elephant,no illusion animal
IllusionAnimals_731,"Ethereal light fills the forest, cascading through the leaves and illuminating hidden life",low quality,2.5,snake,snake,illusion animal snake,no illusion animal,illusion animal snake,illusion animal deer
IllusionAnimals_732,"Sunbeams filter through forest canopy, river winds through valleys, birds chirp merrily",low quality,2.5,snake,snake,illusion animal snake,no illusion animal,illusion animal snake,illusion animal deer
IllusionAnimals_733,Vibrant sunset over tranquil beach,low quality,2.5,snake,snake,illusion animal snake,no illusion animal,illusion animal snake,no illusion animal
IllusionAnimals_734,A quaint seaside town with colorful fishing boats,low quality,2.5,snake,snake,illusion animal fish,illusion animal fish,illusion animal snake,illusion animal dog
IllusionAnimals_735,A busy airport with planes taking off and landing,low quality,2.5,snake,snake,illusion animal pigeon,no illusion animal,illusion animal snake,no illusion animal
